id,news_date,news_title,news_content,companies_in_news,signal_1,signal_2,signal_3,signal_4
arahemothPres1businesseconomy,2023-06-12T09:55:30.000Z,UBS completes Credit Suisse takeover to become wealth management behemoth,"The Saudi Arabian Public Investment Fund (PIF) has announced plans to invest SAR 3bn ($800m) in the country's sports sector over the next two years as part of the Quality of Life Program. The investment will support the establishment of new sports clubs and academies, and develop sports infrastructure as well as support an existing agreement with WWE to host events. The PIF said the investment is part of the authority's strategy to create opportunities through sustainable economic diversification and support key sectors. The investment aims to create opportunities in several areas, including job creation, boosting the leisure and entertainment sector and raising sports awareness among Saudi citizens.","WWE
Saudi Arabian Public Investment Fund (PIF)",Strategic_Steps_cos,Financial_Products_Services_cos,Financial_Partnerships_cos,Financial_Innovations_cos
fingnatesPrestsuissetakeover,2023-06-12T09:51:57.000Z,UBS Completes Credit Suisse Takeover  Finance Magnates,"Swiss bank UBS has completed its acquisition of a majority stake in Credit Suisse's subsidiary in Brazil following regulatory approval. The deal will see the Swiss lender buy a 51% stake in the business for an undisclosed sum, with Credit Suisse holding the remaining 49%. UBS will take over the management and administration of the business.","Credit Suisse, UBS",Financial_Partnerships_cos,Financial_Deals_cos,Financial_Products_Services_cos,Strategic_Steps_cos
thetionalPresofcreditsuisse,2023-06-12T09:50:08.000Z,UBS completes acquisition of Credit Suisse  The National,"Swiss investment bank UBS has completed its acquisition of rival Credit Suisse, in a deal worth over $20bn. The acquisition will strengthen UBS' position in the Swiss banking market, as well as enhance its offerings in wealth management and investment banking. The deal also marks the consolidation of Switzerland's two largest banks, with the combined entity managing over $4trn assets. The transaction was initially announced in April 2023, and received regulatory approval from Swiss authorities.","UBS, Credit Suisse",Financial_Partnerships_cos,Financial_Deals_cos,Financial_Products_Services_cos,Strategic_Steps_cos
salltWirePresehemoth100863129,2023-06-12T09:37:21.000Z,UBS completes Credit Suisse takeover to become wealth management behemoth  SaltWire,"Swiss multinational bank UBS has completed its takeover of rival Credit Suisse's wealth management business, making it the largest wealth management firm in the world. The deal, which was originally announced in April 2021, is expected to add around $450bn in assets under management to UBS. The acquisition aligns with UBS's strategy to grow its wealth management business and strengthen its position in key global markets. The newly combined business will have a presence in over 50 markets worldwide and will serve over 3 million clients.","UBS, Credit Suisse, UBS",Financial_Partnerships_cos,Financial_Deals_cos,Strategic_Steps_cos,Financial_Products_Services_cos
gizationsPresations085843html,2023-06-12T09:30:34.000Z,Xiaomi India Receives Showcause Notices Over ₹5551.27 Crore Foreign Exchange Violations,"The Enforcement Directorate (ED) has issued show-cause notices to Xiaomi India for violating foreign exchange regulations to the tune of INR 5,551.27 crore ($772 million). The alleged violations reportedly took place between 2010 and 2014. Xiaomi India has denied any wrongdoing and stated that it is cooperating with the authorities. The company is one of the leading smartphone manufacturers in the country and has been increasing its market share in recent years.","Xiaomi India, The Enforcement Directorate (ED).",Regulatory_Actions_cos,Strategic_Steps_cos,Legal_Affairs_cos,Technological_Deals_Collaborations_cos
zawZAWYAPresbehemothppan5e1a,2023-06-12T09:20:43.000Z,UBS completes Credit Suisse takeover to become wealth management behemoth  ZAWYA,"UBS has completed its acquisition of Credit Suisse's wealth management business in Europe, the Middle East and Africa (EMEA). The deal was first announced in February and has now created a \""wealth management behemoth\"", according to Arabian Business. The acquisition will see UBS add more than 2,000 employees and around 70 billion Swiss francs ($72.9bn) in assets under management to its business. It is part of UBS's drive to compete with other large wealth management firms such as Goldman Sachs and Morgan Stanley.","UBS, Credit Suisse, Goldman Sachs, Morgan Stanley",Financial_Partnerships_cos,Financial_Deals_cos,Financial_Products_Services_cos,Strategic_Steps_cos
swinfochPresgamerger48582702,2023-06-12T09:09:37.000Z,UBS completes Swiss megamerger  SWI swissinfo.ch,... creating a giant Swiss bank with a balance sheet of $1.6 trillion (CHF1.45 trillion) and greater muscle in wealth management.,"1. UBS
2. Credit Suisse
3. Swiss bank",Financial_Partnerships_cos,Financial_Innovations_cos,Financial_Deals_cos,Financial_Health_cos
trarakinPresofrs5551crore,2023-06-12T08:37:30.000Z,Govt Issues Notice To Xiaomi Over FEMA Violation Of Rs 5551 Crore  Trak.in,"The government of India has issued a notice to Chinese smartphone maker Xiaomi over alleged violations of foreign exchange regulations worth INR 5,551 crore ($670 million). The notice states that Xiaomi had failed to comply with government rules related to foreign investment policy, and has been asked to explain and provide relevant documents. Xiaomi, China's leading smartphone manufacturer, says it is closely cooperating with the authorities and will fully comply with Indian laws and regulations.","Xiaomi, India, Government of India",Regulatory_Actions_cos,Technological_Deals_Collaborations_cos,Strategic_Steps_cos,Legal_Affairs_cos
walOnlineStocgroupmedicalhold,2023-06-12T07:58:54.000Z,BERENBERG stuft Compugroup Medical auf 'Hold'  12.06.2023  Wallstreet Online,"German investment bank Berenberg has upgraded its rating for IT firm CompuGroup Medical from \""hold\"" to \""buy\"". Berenberg cited improved visibility for CompuGroup's earnings and revenue as well as the firm's potential for growth in healthcare software. CompuGroup, which provides digital health services to healthcare providers, reported Q1 results that beat expectations with an increase in revenue of 12%. Berenberg maintained CompuGroup's target price of \u20ac100.","CompuGroup Medical, Berenberg.",Financial_Health_cos,Financial_Products_Services_cos,Financial_Innovations_cos,Strategic_Steps_cos
besingQ4Presnconsolidateded,2023-06-12T07:44:01.000Z,Deutsche Bank AG Trims Holdings in Consolidated Edison by 43.2% During Q4,"Deutsche Bank AG has sold off a significant portion of its holdings in Consolidated Edison Inc. According to recent SEC filings, the bank cut its stake in the utility company by 91% in the first quarter of 2021, selling off nearly 6.3 million shares. The move comes as part of Deutsche Bank's overall strategy to reduce its exposure to the energy sector and shift its focus to renewable energy investments. Despite the sell-off, the bank still holds 655,988 shares in Consolidated Edison, valued at over $50 million.","Consolidated Edison Inc.
Deutsche Bank AG",Strategic_Steps_cos,Financial_Products_Services_cos,Financial_Partnerships_cos,Financial_Deals_cos
theIndianPresshowcausenotice,2023-06-12T07:26:24.000Z,Xiaomi India in deep waters ED issues show cause notice  The Mobile Indian,"The Enforcement Directorate (ED) has issued a show-cause notice to Xiaomi India for allegedly violating foreign direct investment (FDI) norms. The agency found that the Xiaomi subsidiary had received foreign funding without government approval, and also made investments in other entities beyond the permitted limit. The company has been asked to explain the discrepancies within 15 days. A spokesperson for Xiaomi India has said the company is in compliance with all laws and regulations. This development comes at a time when several Chinese companies are under scrutiny in India, amid growing tensions between the two countries.","Xiaomi, India",Regulatory_Actions_cos,Strategic_Steps_cos,Legal_Affairs_cos,Technological_Deals_Collaborations_cos
InvgementPresmanagement238636,2023-06-12T02:00:00.000Z,With Credit Suisse deal done UBS sets team to lead wealth management,"UBS has assembled a team to lead its wealth management operations following the completion of a deal that saw Credit Suisse\u2019s wealth management business merged with that of UBS. The new leadership team comprises Simon Minchin, who will oversee wealth management advice and solutions, Oksana Aronov who will lead the ultra-high net worth unit and Ulrich Koerner who will become president of UBS Asset Management. The merger with Credit Suisse\u2019s wealth management business means that UBS has leapfrogged Morgan Stanley to become the largest wealth manager in the world.","UBS, Credit Suisse, Morgan Stanley.",Financial_Partnerships_cos,Strategic_Steps_cos,Financial_Products_Services_cos,Financial_Deals_cos
